quarter,starter,trade up,premium,city,state
777,2013 Q4,119966.7,205000.0,386250.0,Virginia Beach-Norfolk,Virginia
778,2013 Q4,69948.0,129566.3,267966.7,Indianapolis,Indiana
779,2013 Q4,58083.33,119107.2,249000.0,Cleveland,Ohio
780,2013 Q4,124900.0,199766.7,389600.0,Minneapolis-St. Paul,Minnesota
781,2013 Q4,57100.0,117333.3,249466.7,Pittsburgh,Pennsylvania
782,2013 Q4,162749.7,300329.7,620750.0,Newark,New Jersey
783,2013 Q4,107633.3,238300.0,475305.3,Baltimore,Maryland
784,2013 Q4,68600.0,154999.7,411516.7,Fort Lauderdale,Florida
785,2013 Q4,187666.7,339600.0,661600.0,Washington,District of Columbia
786,2013 Q4,88215.0,159900.0,334633.3,Nashville,Tennessee
787,2013 Q4,261216.7,447616.7,925666.7,Los Angeles,California
788,2013 Q4,135166.7,249900.0,467333.3,Riverside-San Bernardino,California
789,2013 Q4,94571.66,195300.0,508266.7,Miami,Florida
790,2013 Q4,74800.0,146633.3,319296.7,Charlotte,North Carolina
791,2013 Q4,239466.7,384966.7,747966.7,Long Island,New York
792,2013 Q4,59933.33,129300.0,257880.7,St. Louis,Missouri
793,2013 Q4,82633.34,160648.3,361633.3,Dallas,Texas
794,2013 Q4,59900.0,134900.0,293626.7,Tampa-St. Petersburg,Florida
795,2013 Q4,114766.7,185166.7,385133.3,Phoenix,Arizona
796,2013 Q4,59566.67,139933.3,324966.7,Atlanta,Georgia
797,2013 Q4,77183.34,144766.7,324966.7,Houston,Texas
798,2013 Q4,87633.34,189900.0,399000.0,Chicago,Illinois
799,2013 Q4,189966.7,362616.7,774666.7,New York,New York
800,2014 Q1,559182.5,837000.0,1973167.0,San Francisco,California
801,2014 Q1,448962.7,725796.0,1566658.0,San Jose,California
802,2014 Q1,93321.16,171666.5,313883.3,Fresno,California
803,2014 Q1,85550.0,159433.3,292333.3,Bakersfield,California
804,2014 Q1,321333.3,468800.0,874666.7,Ventura County,California
805,2014 Q1,69900.0,119900.0,219633.3,Syracuse,New York
806,2014 Q1,291316.7,487648.0,937633.3,Oakland,California
807,2014 Q1,39900.0,94766.66,193800.0,Toledo,Ohio
808,2014 Q1,78800.0,147966.7,281600.0,Baton Rouge,Louisiana
809,2014 Q1,74250.0,123316.7,224966.7,Rochester,New York
810,2014 Q1,271333.3,525064.2,1222667.0,Honolulu,Hawaii
811,2014 Q1,139600.0,204938.3,369883.3,Salt Lake City,Utah
812,2014 Q1,199600.0,370266.7,728133.3,Silver Spring-Frederick-Rockville,Maryland
813,2014 Q1,59900.0,110833.3,216616.7,Wichita,Kansas
814,2014 Q1,69900.0,124900.0,244798.3,Buffalo,New York
815,2014 Q1,140166.7,229966.7,370466.7,Tacoma,Washington
816,2014 Q1,135000.0,216300.0,377633.3,Worcester,Massachusetts
817,2014 Q1,79900.0,114802.5,189275.0,El Paso,Texas
818,2014 Q1,54933.33,115433.3,241533.3,Akron,Ohio
819,2014 Q1,136583.3,206716.7,370600.0,Colorado Springs,Colorado
820,2014 Q1,99966.66,191816.7,328233.3,Wilmington,Delaware
821,2014 Q1,75704.34,132800.0,281345.5,Omaha,Nebraska
822,2014 Q1,46633.33,99600.0,203965.0,Dayton,Ohio
823,2014 Q1,65566.66,129900.0,255766.7,Gary,Indiana
824,2014 Q1,114300.0,186133.3,321600.0,Albany,New York
825,2014 Q1,101633.3,188800.0,515996.7,Charleston,South Carolina
826,2014 Q1,60713.33,121666.7,238466.7,Winston-Salem,North Carolina
827,2014 Q1,111600.0,194766.7,367966.7,Madison,Wisconsin
828,2014 Q1,89900.0,189600.0,518783.3,Lake County-Kenosha County,IL-WI
829,2014 Q1,82400.0,147000.0,292633.3,New Orleans,Louisiana
830,2014 Q1,219300.0,349966.7,709633.3,Boston,Massachusetts
831,2014 Q1,72966.66,129900.0,259900.0,Grand Rapids,Michigan
832,2014 Q1,221433.3,369933.0,706283.3,Cambridge-Newton-Framingham,Massachusetts
833,2014 Q1,95000.0,174100.0,299433.3,Allentown,Pennsylvania
834,2014 Q1,170466.7,290641.7,499406.2,Sacramento,California
835,2014 Q1,55600.0,114933.3,236933.3,Greensboro-High Point,North Carolina
836,2014 Q1,105800.0,164846.7,289300.0,Albuquerque,New Mexico
837,2014 Q1,129633.3,206825.2,425398.3,Austin,Texas
838,2014 Q1,87466.66,169900.0,347283.3,Milwaukee,Wisconsin
839,2014 Q1,119900.0,209800.0,398396.0,New Haven,Connecticut
840,2014 Q1,184716.7,379300.0,1146333.0,Fairfield County,Connecticut
841,2014 Q1,99966.66,183616.7,338956.7,Richmond,Virginia
842,2014 Q1,65533.33,129900.0,239629.2,Little Rock,Arkansas
843,2014 Q1,56966.67,110000.0,217600.0,Tulsa,Oklahoma
844,2014 Q1,68566.66,129900.0,276600.0,Greenville,South Carolina
845,2014 Q1,54283.33,124933.3,249900.0,Birmingham,Alabama
846,2014 Q1,39200.0,108250.0,236300.0,Memphis,Tennessee
847,2014 Q1,59617.67,117550.0,230537.0,Columbia,South Carolina
848,2014 Q1,74433.34,125300.0,253316.7,Louisville,Kentucky
849,2014 Q1,114826.7,199900.0,371629.7,Raleigh,North Carolina
850,2014 Q1,197666.7,341316.7,661741.5,Seattle,Washington
851,2014 Q1,58500.0,119299.8,233504.7,Oklahoma City,Oklahoma
852,2014 Q1,129933.3,216233.3,379600.0,Hartford,Connecticut
853,2014 Q1,140466.7,229900.0,427966.7,Providence,Rhode Island
854,2014 Q1,69900.0,139566.7,289600.0,Deltona-Daytona Beach-Ormond Beach,Florida
855,2014 Q1,349027.7,574666.7,1146633.0,Orange County,California
856,2014 Q1,283383.3,439000.0,871816.7,San Diego,California
857,2014 Q1,173030.3,254966.7,471666.7,Portland,Oregon
858,2014 Q1,9966.667,59900.0,167083.3,Detroit,Michigan
859,2014 Q1,151633.3,259600.0,487966.7,Denver,Colorado
860,2014 Q1,97566.66,160000.0,302333.0,Tucson,Arizona
861,2014 Q1,166083.3,277333.3,531383.3,Montgomery County-Bucks County-Chester County,Pennsylvania
862,2014 Q1,59600.0,129900.0,274266.7,Knoxville,Tennessee
863,2014 Q1,69733.34,139966.5,289900.0,Columbus,Ohio
864,2014 Q1,79333.34,138833.3,294766.7,Fort Worth,Texas
865,2014 Q1,59983.33,134833.3,271300.0,Kansas City,Missouri
866,2014 Q1,103933.3,179300.0,308083.3,Camden,New Jersey
867,2014 Q1,99933.34,169966.7,319633.3,Las Vegas,Nevada
868,2014 Q1,62480.0,149766.7,319966.7,Warren-Troy-Farmington Hills,Michigan
869,2014 Q1,59583.33,149963.3,312888.3,Jacksonville,Florida
870,2014 Q1,69750.0,129900.0,267093.3,Cincinnati,Ohio
871,2014 Q1,93933.34,189166.7,454816.7,North Port-Sarasota-Bradenton,Florida
872,2014 Q1,59300.0,129933.3,276633.3,Philadelphia,Pennsylvania
873,2014 Q1,73783.84,139900.0,298833.3,San Antonio,Texas
874,2014 Q1,124900.0,199766.7,394531.7,Minneapolis-St. Paul,Minnesota
875,2014 Q1,119900.0,199999.7,374833.3,Virginia Beach-Norfolk,Virginia
876,2014 Q1,69900.0,129433.3,269933.3,Indianapolis,Indiana
877,2014 Q1,84600.0,169233.3,407633.3,Cape Coral-Fort Myers,Florida
878,2014 Q1,57998.33,118333.3,249463.3,Cleveland,Ohio
879,2014 Q1,159300.0,299900.0,626666.7,Newark,New Jersey
880,2014 Q1,55894.67,116533.3,250296.7,Pittsburgh,Pennsylvania
881,2014 Q1,105633.3,239371.3,473083.3,Baltimore,Maryland
882,2014 Q1,73933.34,159933.3,305380.0,Orlando,Florida
883,2014 Q1,188400.0,341665.0,649963.3,Washington,District of Columbia
884,2014 Q1,87933.34,159966.7,335966.7,Nashville,Tennessee
885,2014 Q1,71266.66,182966.7,499000.0,West Palm Beach,Florida
886,2014 Q1,268166.7,449300.0,956000.0,Los Angeles,California
887,2014 Q1,59900.0,129600.0,258166.7,St. Louis,Missouri
888,2014 Q1,71933.34,159000.0,406499.8,Fort Lauderdale,Florida
889,2014 Q1,239300.0,385000.0,749333.3,Long Island,New York
890,2014 Q1,79966.66,162995.0,366615.0,Dallas,Texas
891,2014 Q1,74900.0,149333.3,324241.7,Charlotte,North Carolina
892,2014 Q1,144633.3,259000.0,484933.3,Riverside-San Bernardino,California
893,2014 Q1,99916.66,199602.0,518333.3,Miami,Florida
894,2014 Q1,60933.33,139333.3,296663.3,Tampa-St. Petersburg,Florida
895,2014 Q1,79766.66,149141.7,331266.7,Houston,Texas
896,2014 Q1,86916.34,189900.0,399300.0,Chicago,Illinois
897,2014 Q1,61000.0,145000.0,332330.0,Atlanta,Georgia
898,2014 Q1,119860.0,193166.7,397966.7,Phoenix,Arizona
899,2014 Q1,196000.0,369000.0,797966.7,New York,New York
900,2014 Q2,595666.7,846000.0,1898000.0,San Francisco,California
901,2014 Q2,106333.3,188000.0,338333.3,Fresno,California
902,2014 Q2,90700.0,165000.0,306865.0,Bakersfield,California
903,2014 Q2,470000.0,748333.3,1641658.0,San Jose,California
904,2014 Q2,79900.0,146666.7,280300.0,Baton Rouge,Louisiana
905,2014 Q2,320133.0,479966.7,899000.0,Ventura County,California
906,2014 Q2,69900.0,119900.0,219966.7,Syracuse,New York
907,2014 Q2,39900.0,94800.0,198133.3,Toledo,Ohio
908,2014 Q2,283333.3,535439.5,1189667.0,Honolulu,Hawaii
909,2014 Q2,75600.0,124900.0,229950.0,Rochester,New York
910,2014 Q2,59933.33,112833.3,219916.7,Wichita,Kansas
911,2014 Q2,140000.0,208833.3,374966.7,Salt Lake City,Utah
912,2014 Q2,70300.0,125466.7,248933.3,Buffalo,New York
913,2014 Q2,312658.2,508749.8,989666.7,Oakland,California
914,2014 Q2,139966.7,229950.0,376333.3,Tacoma,Washington
915,2014 Q2,79964.84,115000.0,191916.7,El Paso,Texas
916,2014 Q2,55266.67,118350.0,248700.0,Akron,Ohio
917,2014 Q2,65666.66,131133.3,258650.0,Gary,Indiana
918,2014 Q2,87666.66,149900.0,299466.7,New Orleans,Louisiana
919,2014 Q2,100666.0,194900.0,340930.0,Wilmington,Delaware
920,2014 Q2,75833.34,134203.7,287133.3,Omaha,Nebraska
921,2014 Q2,133016.7,219900.0,374900.0,Worcester,Massachusetts
922,2014 Q2,204633.3,374969.2,740966.7,Silver Spring-Frederick-Rockville,Maryland
923,2014 Q2,74533.34,134900.0,271225.0,Grand Rapids,Michigan
924,2014 Q2,45650.0,99215.66,210679.2,Dayton,Ohio
925,2014 Q2,59600.0,121900.0,241233.3,Winston-Salem,North Carolina
926,2014 Q2,105000.0,189933.3,528000.0,Charleston,South Carolina
927,2014 Q2,116933.3,185633.3,324566.7,Albany,New York
928,2014 Q2,134665.0,214333.3,371600.0,Colorado Springs,Colorado
929,2014 Q2,55000.0,115283.2,241098.3,Greensboro-High Point,North Carolina
930,2014 Q2,99300.0,175600.0,303933.3,Allentown,Pennsylvania
931,2014 Q2,93300.0,190650.0,499900.0,Lake County-Kenosha County,IL-WI
932,2014 Q2,174666.7,299000.0,519998.3,Sacramento,California
933,2014 Q2,113133.3,195750.0,367966.7,Madison,Wisconsin
934,2014 Q2,107467.7,165000.0,287966.7,Albuquerque,New Mexico
935,2014 Q2,134183.7,213296.7,437831.7,Austin,Texas
936,2014 Q2,66650.0,129933.3,244116.7,Little Rock,Arkansas
937,2014 Q2,39981.5,109166.7,241633.3,Memphis,Tennessee
938,2014 Q2,56300.0,111233.3,222335.0,Tulsa,Oklahoma
939,2014 Q2,223100.0,349933.3,703000.0,Boston,Massachusetts
940,2014 Q2,89216.66,169900.0,357250.0,Milwaukee,Wisconsin
941,2014 Q2,226300.0,381383.3,729600.0,Cambridge-Newton-Framingham,Massachusetts
942,2014 Q2,99966.66,184616.7,349814.2,Richmond,Virginia
943,2014 Q2,69900.0,132566.7,284170.3,Greenville,South Carolina
944,2014 Q2,119633.3,208266.7,395466.7,New Haven,Connecticut
945,2014 Q2,53933.33,127968.0,263233.3,Birmingham,Alabama
946,2014 Q2,73340.0,127383.3,278166.7,Louisville,Kentucky
947,2014 Q2,59900.0,119429.2,237166.7,Columbia,South Carolina
948,2014 Q2,60966.67,121833.3,242583.3,Oklahoma City,Oklahoma
949,2014 Q2,69966.66,141333.3,299166.7,Deltona-Daytona Beach-Ormond Beach,Florida
950,2014 Q2,11333.33,59900.0,183263.3,Detroit,Michigan
951,2014 Q2,114933.3,200000.0,383767.5,Raleigh,North Carolina
952,2014 Q2,196283.3,389900.0,1098000.0,Fairfield County,Connecticut
953,2014 Q2,208808.3,349996.7,672481.3,Seattle,Washington
954,2014 Q2,99933.34,165000.0,316666.5,Tucson,Arizona
955,2014 Q2,176333.3,259883.3,479216.7,Portland,Oregon
956,2014 Q2,153275.0,267663.3,521963.3,Denver,Colorado
957,2014 Q2,140766.7,229900.0,424966.7,Providence,Rhode Island
958,2014 Q2,131600.0,219600.0,376300.0,Hartford,Connecticut
959,2014 Q2,295333.3,449333.3,879333.3,San Diego,California
960,2014 Q2,352300.0,579908.3,1128300.0,Orange County,California
961,2014 Q2,68816.66,143300.0,301233.3,Columbus,Ohio
962,2014 Q2,99533.34,197500.0,475681.7,North Port-Sarasota-Bradenton,Florida
963,2014 Q2,79466.66,140613.3,299466.7,Fort Worth,Texas
964,2014 Q2,59908.33,129966.7,282948.3,Knoxville,Tennessee
965,2014 Q2,64666.67,134983.3,278266.7,Kansas City,Missouri
966,2014 Q2,66283.34,152533.3,333266.7,Warren-Troy-Farmington Hills,Michigan
967,2014 Q2,100983.3,174966.7,338933.3,Las Vegas,Nevada
968,2014 Q2,104958.3,179900.0,318566.7,Camden,New Jersey
969,2014 Q2,69900.0,129900.0,267666.7,Cincinnati,Ohio
970,2014 Q2,87183.34,170833.3,424900.0,Cape Coral-Fort Myers,Florida
971,2014 Q2,60333.0,154960.0,324933.3,Jacksonville,Florida
972,2014 Q2,170683.3,279900.0,537300.0,Montgomery County-Bucks County-Chester County,Pennsylvania
973,2014 Q2,74416.66,145000.0,305052.0,San Antonio,Texas
974,2014 Q2,59545.0,131300.0,284333.3,Philadelphia,Pennsylvania
975,2014 Q2,129933.3,199965.7,396600.0,Minneapolis-St. Paul,Minnesota
976,2014 Q2,69900.0,129433.3,274500.0,Indianapolis,Indiana
977,2014 Q2,119633.3,200000.0,376333.3,Virginia Beach-Norfolk,Virginia
978,2014 Q2,58600.0,119166.7,259066.7,Cleveland,Ohio
979,2014 Q2,57466.67,116933.3,262133.3,Pittsburgh,Pennsylvania
980,2014 Q2,74933.34,165325.7,321567.3,Orlando,Florida
981,2014 Q2,87800.0,162100.0,345933.3,Nashville,Tennessee
982,2014 Q2,74933.34,189982.5,504533.3,West Palm Beach,Florida
983,2014 Q2,159966.7,299966.3,635466.7,Newark,New Jersey
984,2014 Q2,74933.0,161633.0,422629.3,Fort Lauderdale,Florida
985,2014 Q2,106000.0,239900.0,481566.7,Baltimore,Maryland
986,2014 Q2,278266.7,461300.0,984666.7,Los Angeles,California
987,2014 Q2,189800.0,348566.7,664966.7,Washington,District of Columbia
988,2014 Q2,84999.66,167613.3,380167.5,Dallas,Texas
989,2014 Q2,61966.5,129900.0,261633.3,St. Louis,Missouri
990,2014 Q2,149600.0,264966.7,483300.0,Riverside-San Bernardino,California
991,2014 Q2,241330.0,389000.0,741150.0,Long Island,New York
992,2014 Q2,105900.0,212299.7,511348.0,Miami,Florida
993,2014 Q2,74966.66,149900.0,329812.8,Charlotte,North Carolina
994,2014 Q2,78940.0,151666.7,346596.0,Houston,Texas
995,2014 Q2,64800.0,144930.0,301506.3,Tampa-St. Petersburg,Florida
996,2014 Q2,63566.67,149900.0,345000.0,Atlanta,Georgia
997,2014 Q2,119933.2,194999.7,399300.0,Phoenix,Arizona
998,2014 Q2,89966.66,194633.3,399900.0,Chicago,Illinois
999,2014 Q2,199000.0,369900.0,795666.7,New York,New York
1000,2014 Q3,597666.7,877666.7,1859333.0,San Francisco,California
1001,2014 Q3,109725.0,189133.3,335833.3,Fresno,California
1002,2014 Q3,506666.7,777800.0,1590474.0,San Jose,California
1003,2014 Q3,91600.0,167416.7,307516.7,Bakersfield,California
1004,2014 Q3,85300.0,148566.7,276600.0,Baton Rouge,Louisiana
1005,2014 Q3,333450.0,489666.7,879716.7,Ventura County,California
1006,2014 Q3,266650.0,549666.7,1173333.0,Honolulu,Hawaii
1007,2014 Q3,42633.33,97266.66,202258.3,Toledo,Ohio
1008,2014 Q3,69900.0,119966.7,219866.7,Syracuse,New York
1009,2014 Q3,62366.67,113966.7,219933.3,Wichita,Kansas
1010,2014 Q3,74933.34,124900.0,234598.3,Rochester,New York
1011,2014 Q3,140333.3,213366.7,381633.3,Salt Lake City,Utah
1012,2014 Q3,79900.0,113216.7,188800.0,El Paso,Texas
1013,2014 Q3,69966.66,125566.7,249900.0,Buffalo,New York
1014,2014 Q3,319833.3,523333.3,948666.7,Oakland,California
1015,2014 Q3,90916.66,155000.0,313467.3,New Orleans,Louisiana
1016,2014 Q3,146333.3,233116.7,383314.2,Tacoma,Washington
1017,2014 Q3,68566.66,130600.0,259600.0,Gary,Indiana
1018,2014 Q3,57716.67,118198.3,248433.3,Akron,Ohio
1019,2014 Q3,105283.3,199468.5,349766.7,Wilmington,Delaware
1020,2014 Q3,77975.0,135983.3,280966.7,Omaha,Nebraska
1021,2014 Q3,58900.0,123466.7,241266.7,Winston-Salem,North Carolina
1022,2014 Q3,59966.67,129900.0,246966.7,Little Rock,Arkansas
1023,2014 Q3,104966.7,196980.0,548333.3,Charleston,South Carolina
1024,2014 Q3,134266.7,214966.7,372433.3,Colorado Springs,Colorado
1025,2014 Q3,48383.33,99900.0,209300.0,Dayton,Ohio
1026,2014 Q3,134866.7,219600.0,367966.7,Worcester,Massachusetts
1027,2014 Q3,115300.0,199900.0,371566.7,Madison,Wisconsin
1028,2014 Q3,220466.7,388973.3,722588.0,Silver Spring-Frederick-Rockville,Maryland
1029,2014 Q3,55665.83,117131.7,243266.7,Greensboro-High Point,North Carolina
1030,2014 Q3,118466.7,184766.7,323550.0,Albany,New York
1031,2014 Q3,76950.0,134966.7,270450.0,Grand Rapids,Michigan
1032,2014 Q3,109133.3,165000.0,299133.3,Albuquerque,New Mexico
1033,2014 Q3,101300.0,177000.0,313266.7,Allentown,Pennsylvania
1034,2014 Q3,42916.67,111640.3,246139.2,Memphis,Tennessee
1035,2014 Q3,70750.0,136666.7,280866.7,Greenville,South Carolina
1036,2014 Q3,55166.67,110333.3,224716.7,Tulsa,Oklahoma
1037,2014 Q3,96833.0,198146.7,506600.0,Lake County-Kenosha County,IL-WI
1038,2014 Q3,229900.0,359900.0,699300.0,Boston,Massachusetts
1039,2014 Q3,105666.7,186316.7,344183.2,Richmond,Virginia
1040,2014 Q3,94133.34,175436.7,360266.7,Milwaukee,Wisconsin
1041,2014 Q3,49933.33,128750.0,266883.3,Birmingham,Alabama
1042,2014 Q3,187666.7,302280.0,532097.5,Sacramento,California
1043,2014 Q3,142616.7,219133.3,430326.7,Austin,Texas
1044,2014 Q3,73333.34,145633.3,298948.3,Deltona-Daytona Beach-Ormond Beach,Florida
1045,2014 Q3,64133.33,120000.0,237233.3,Columbia,South Carolina
1046,2014 Q3,233266.7,389600.0,736983.3,Cambridge-Newton-Framingham,Massachusetts
1047,2014 Q3,124683.3,214900.0,393633.3,New Haven,Connecticut
1048,2014 Q3,64033.33,124900.0,248213.7,Oklahoma City,Oklahoma
1049,2014 Q3,101750.0,166266.7,312283.3,Tucson,Arizona
1050,2014 Q3,74699.66,129908.3,281591.5,Louisville,Kentucky
1051,2014 Q3,114300.0,200005.0,386333.3,Raleigh,North Carolina
1052,2014 Q3,207666.7,399900.0,1146233.0,Fairfield County,Connecticut
1053,2014 Q3,15000.0,59900.0,180495.8,Detroit,Michigan
1054,2014 Q3,99900.0,198133.3,474833.3,North Port-Sarasota-Bradenton,Florida
1055,2014 Q3,86150.16,173533.3,414666.3,Cape Coral-Fort Myers,Florida
1056,2014 Q3,146333.3,234383.3,429933.3,Providence,Rhode Island
1057,2014 Q3,134933.0,219900.0,374966.7,Hartford,Connecticut
1058,2014 Q3,217658.3,359316.7,661656.7,Seattle,Washington
1059,2014 Q3,368133.3,599000.0,1127667.0,Orange County,California
1060,2014 Q3,63033.33,134933.3,289600.0,Knoxville,Tennessee
1061,2014 Q3,163216.7,271966.7,524939.7,Denver,Colorado
1062,2014 Q3,69900.0,142599.8,311266.7,Columbus,Ohio
1063,2014 Q3,65000.0,135000.0,283033.3,Kansas City,Missouri
1064,2014 Q3,299333.3,459933.3,873300.0,San Diego,California
1065,2014 Q3,184933.3,268216.7,483233.3,Portland,Oregon
1066,2014 Q3,64466.67,158266.7,325999.8,Jacksonville,Florida
1067,2014 Q3,81633.34,143300.0,298639.3,Fort Worth,Texas
1068,2014 Q3,106500.0,179600.0,316333.3,Camden,New Jersey
1069,2014 Q3,100333.3,179300.0,337930.0,Las Vegas,Nevada
1070,2014 Q3,75000.0,143916.7,299313.3,San Antonio,Texas
1071,2014 Q3,59933.17,129933.3,281600.0,Philadelphia,Pennsylvania
1072,2014 Q3,170966.7,283633.3,531000.0,Montgomery County-Bucks County-Chester County,Pennsylvania
1073,2014 Q3,69900.0,129900.0,270833.3,Cincinnati,Ohio
1074,2014 Q3,119900.0,205000.0,379966.7,Virginia Beach-Norfolk,Virginia
1075,2014 Q3,69933.34,159900.0,335616.7,Warren-Troy-Farmington Hills,Michigan
1076,2014 Q3,79266.66,199000.0,499633.0,West Palm Beach,Florida
1077,2014 Q3,59866.67,119933.0,269733.3,Pittsburgh,Pennsylvania
1078,2014 Q3,59900.0,119900.0,258733.3,Cleveland,Ohio
1079,2014 Q3,88266.66,165600.0,353300.0,Nashville,Tennessee
1080,2014 Q3,69933.34,129900.0,279907.3,Indianapolis,Indiana
1081,2014 Q3,78766.66,169953.7,421600.0,Fort Lauderdale,Florida
1082,2014 Q3,78666.66,169166.7,323251.2,Orlando,Florida
1083,2014 Q3,169000.0,315000.0,635666.7,Newark,New Jersey
1084,2014 Q3,134900.0,203300.0,391600.0,Minneapolis-St. Paul,Minnesota
1085,2014 Q3,109600.0,241600.0,483966.7,Baltimore,Maryland
1086,2014 Q3,109966.3,219915.0,510000.0,Miami,Florida
1087,2014 Q3,83633.34,167813.3,387766.7,Dallas,Texas
1088,2014 Q3,287966.7,475000.0,987666.7,Los Angeles,California
1089,2014 Q3,78349.66,151292.5,338116.7,Charlotte,North Carolina
1090,2014 Q3,64300.0,130000.0,268097.8,St. Louis,Missouri
1091,2014 Q3,155000.0,275000.0,478266.7,Riverside-San Bernardino,California
1092,2014 Q3,249999.2,394749.7,749952.0,Long Island,New York
1093,2014 Q3,197000.0,349900.0,652933.3,Washington,District of Columbia
1094,2014 Q3,64933.33,144966.7,304996.7,Tampa-St. Petersburg,Florida
1095,2014 Q3,121633.3,195663.3,391633.3,Phoenix,Arizona
1096,2014 Q3,79600.0,154900.0,353654.3,Houston,Texas
1097,2014 Q3,64933.33,150000.0,342756.7,Atlanta,Georgia
1098,2014 Q3,94933.34,199866.7,403296.7,Chicago,Illinois
1099,2014 Q3,199166.7,369900.0,794333.3,New York,New York
1100,2014 Q4,607583.3,899000.0,1955833.0,San Francisco,California
1101,2014 Q4,114250.0,194900.0,342900.0,Fresno,California
1102,2014 Q4,504333.3,789833.3,1709259.0,San Jose,California
1103,2014 Q4,94998.34,171966.7,305375.0,Bakersfield,California
1104,2014 Q4,88750.0,150000.0,286666.7,Baton Rouge,Louisiana
1105,2014 Q4,338433.3,495300.0,875991.7,Ventura County,California
1106,2014 Q4,272966.7,561416.7,1176667.0,Honolulu,Hawaii
1107,2014 Q4,70600.0,119900.0,221600.0,Syracuse,New York
1108,2014 Q4,44766.67,99266.66,199933.3,Toledo,Ohio
1109,2014 Q4,73083.34,125333.3,237933.3,Rochester,New York
1110,2014 Q4,64908.33,114966.7,227800.0,Wichita,Kansas
1111,2014 Q4,140900.0,215700.0,383266.7,Salt Lake City,Utah
1112,2014 Q4,324666.7,546666.7,1010383.0,Oakland,California
1113,2014 Q4,79981.66,114815.8,190896.7,El Paso,Texas
1114,2014 Q4,74566.66,129900.0,249900.0,Buffalo,New York
1115,2014 Q4,153333.0,239974.8,397833.3,Tacoma,Washington
1116,2014 Q4,58908.33,124113.3,242066.7,Winston-Salem,North Carolina
1117,2014 Q4,90000.0,157200.0,321666.7,New Orleans,Louisiana
1118,2014 Q4,75833.34,134999.8,293516.3,Omaha,Nebraska
1119,2014 Q4,58795.67,118966.7,251200.0,Akron,Ohio
1120,2014 Q4,71300.0,134900.0,269033.3,Gary,Indiana
1121,2014 Q4,138683.3,216483.3,383300.0,Colorado Springs,Colorado
1122,2014 Q4,109900.0,199896.7,348266.7,Wilmington,Delaware
1123,2014 Q4,54966.67,115966.7,246266.7,Greensboro-High Point,North Carolina
1124,2014 Q4,115633.3,199900.0,369766.7,Madison,Wisconsin
1125,2014 Q4,139533.3,221499.8,369933.3,Worcester,Massachusetts
1126,2014 Q4,49900.0,99900.0,211328.3,Dayton,Ohio
1127,2014 Q4,215333.3,389300.0,724663.3,Silver Spring-Frederick-Rockville,Maryland
1128,2014 Q4,118833.3,184966.7,326316.7,Albany,New York
1129,2014 Q4,65000.0,129900.0,248800.0,Little Rock,Arkansas
1130,2014 Q4,79900.0,139900.0,275600.0,Grand Rapids,Michigan
1131,2014 Q4,110000.0,199933.3,542333.3,Charleston,South Carolina
1132,2014 Q4,101633.3,179563.3,324550.0,Allentown,Pennsylvania
1133,2014 Q4,69900.0,139900.0,280645.5,Greenville,South Carolina
1134,2014 Q4,106316.7,166233.3,299966.0,Albuquerque,New Mexico
1135,2014 Q4,99900.0,199933.3,521300.0,Lake County-Kenosha County,IL-WI
1136,2014 Q4,234966.7,369900.0,738333.3,Boston,Massachusetts
1137,2014 Q4,43333.33,111758.3,245633.3,Memphis,Tennessee
1138,2014 Q4,89866.66,175000.0,364550.0,Milwaukee,Wisconsin
1139,2014 Q4,55266.67,111616.7,225016.7,Tulsa,Oklahoma
1140,2014 Q4,105000.0,189916.7,349880.0,Richmond,Virginia
1141,2014 Q4,239633.3,394433.3,743083.3,Cambridge-Newton-Framingham,Massachusetts
1142,2014 Q4,62933.33,120833.3,234830.0,Columbia,South Carolina
1143,2014 Q4,145783.3,221280.8,437504.2,Austin,Texas
1144,2014 Q4,113333.3,207995.0,384966.7,Raleigh,North Carolina
1145,2014 Q4,119900.0,213233.3,397949.8,New Haven,Connecticut
1146,2014 Q4,50633.33,129633.3,268666.7,Birmingham,Alabama
1147,2014 Q4,64666.67,124900.0,246566.7,Oklahoma City,Oklahoma
1148,2014 Q4,73916.5,148900.0,299208.3,Deltona-Daytona Beach-Ormond Beach,Florida
1149,2014 Q4,188883.3,307848.3,524600.0,Sacramento,California
1150,2014 Q4,201133.3,399166.7,1179667.0,Fairfield County,Connecticut
1151,2014 Q4,74800.0,129900.0,276300.0,Louisville,Kentucky
1152,2014 Q4,101666.7,168875.0,311631.5,Tucson,Arizona
1153,2014 Q4,103083.3,199900.0,476483.3,North Port-Sarasota-Bradenton,Florida
1154,2014 Q4,16333.33,59933.33,179900.0,Detroit,Michigan
1155,2014 Q4,377883.3,599881.3,1155000.0,Orange County,California
1156,2014 Q4,167466.7,285191.7,528066.7,Denver,Colorado
1157,2014 Q4,149466.7,235283.3,429900.0,Providence,Rhode Island
1158,2014 Q4,91200.0,179300.0,418737.5,Cape Coral-Fort Myers,Florida
1159,2014 Q4,221300.0,361650.0,668966.7,Seattle,Washington
1160,2014 Q4,84966.66,148976.3,314666.7,Fort Worth,Texas
1161,2014 Q4,61116.67,130200.0,282783.3,Knoxville,Tennessee
1162,2014 Q4,134962.7,219633.3,378583.3,Hartford,Connecticut
